word;Quality;Difficulty;NumOfMarks
фоторезистор;0;8;3
церемониал;0;8;3
экслибрис;0;8;3
эсминец;0;8;3
этнохороним;0;8;3
€дрица;0;8;3
арабеск;1;8;3
брюсселизаци€;1;8;3
вистующий;1;8;3
галеон;1;8;3
зуботычина;1;8;3
клавикорд;1;8;3
консистентность;1;8;3
микстейп;1;8;3
никах;1;8;3
обкачивание;1;8;3
оборачиваемость;1;8;3
репараци€;1;8;3
трейсер;1;8;3
финл€ндизаци€;1;8;3
целеуказатель;1;8;3
азбуковедение;2;8;3
акмеистка;2;8;3
веерность;2;8;3
дверевой;2;8;3
люменесценци€;2;8;3
нувориш;2;8;3
подлюка;2;8;3
симфоджаз;2;8;3
стропорез;2;8;3
углехождение;2;8;3
франчайзи;2;8;3
чоповец;2;8;3
агенда;0;8;3
адюльтер;0;8;3
апатит;0;8;3
арахнолог;0;8;3
булла;0;8;3
витализм;0;8;3
витальность;0;8;3
вод€ника;0;8;3
глюкофон;0;8;3
гульфик;0;8;3
доезжачий;0;8;3
игрунка;0;8;3
инволюци€;0;8;3
интенци€;0;8;3
капор;0;8;3
келейность;0;8;3
кератин;0;8;3
кесадиль€;0;8;3
компульси€;0;8;3
контрданс;0;8;3
контрпродуктивность;0;8;3
кречет;0;8;3
криокамера;0;8;3
левретка;0;8;3
магнитуда;0;8;3
майолика;0;8;3
мегаломани€;0;8;3
мортира;0;8;3
наймит;0;8;3
наперст€нка;0;8;3
огнищанин;0;8;3
ополовник;0;8;3
остракизм;0;8;3
пикинЄр;0;8;3
подобострастие;0;8;3
полимеризаци€;0;8;3
продразвЄрстка;0;8;3
реноме;0;8;3
рибосома;0;8;3
синестези€;0;8;3
синкопа;0;8;3
спурт;0;8;3
сурдопедагогика;0;8;3
табул€ци€;0;8;3
тифлопереводчик;0;8;3
трансгресси€;0;8;3
триарий;0;8;3
трибьют;0;8;3
тхина;0;8;3
факсимиле;0;8;3
фортель;0;8;3
шлейка;0;8;3
экстрапол€ци€;0;8;3
эмпиризм;0;8;3
эндоскопи€;0;8;3
компаратор;1;8;3
краснорубашечник;1;8;3
крушина;1;8;3
либидо;1;8;3
моделинг;1;8;3
постылость;1;8;3
саранчанин;1;8;3
фавела;1;8;3
абстинентность;2;8;3
благовествование;2;8;3
великомученник;2;8;3
кахон;2;8;3
коитус;2;8;3
коклюшки;2;8;3
нон-конформизм;2;8;3
прагматиз;2;8;3
агар;0;8;3
адъюнкт;0;8;3
бадь€н;0;8;3
болиголов;0;8;3
буффонада;0;8;3
вариативность;0;8;3
ветла;0;8;3
виверна;0;8;3
волоколамец;0;8;3
выжига;0;8;3
гак;0;8;3
гет;0;8;3
гешефт;0;8;3
гномон;0;8;3
гранитизаци€;0;8;3
дегидратаци€;0;8;3
дженерик;0;8;3
дивергенци€;0;8;3
дискретизаци€;0;8;3
диэдр;0;8;3
доломит;0;8;3
икосаэдр;0;8;3
ипатка;0;8;3
кабальеро;0;8;3
кавалькада;0;8;3
квазичастица;0;8;3
коллоид;0;8;3
коломчанка;0;8;3
контрактура;0;8;3
концентричность;0;8;3
крутон;0;8;3
кумкват;0;8;3
легирование;0;8;3
магматизм;0;8;3
маскулинность;0;8;3
матрилинейность;0;8;3
местничество;0;8;3
моноид;0;8;3
неприт€зательность;0;8;3
огузок;0;8;3
омофон;0;8;4
ортодоксальность;0;8;3
освидетельствование;0;8;3
отрог;0;8;4
отщепенство;0;8;3
палеографи€;0;8;3
парообразование;0;8;3
перформативность;0;8;3
пинакотека;0;8;3
подклет;0;8;3
поморник;0;8;3
превалирование;0;8;3
предплюсна;0;8;3
псалмопевец;0;8;3
разнузданность;0;8;3
рантье;0;8;3
робуста;0;8;3
рубидий;0;8;3
сайгак;0;8;3
сайка;0;8;3
сентаво;0;8;3
силикат;0;8;3
соверен;0;8;3
столбчатость;0;8;3
строма;0;8;3
таксономи€;0;8;3
тамаринд;0;8;3
твид;0;8;3
тезаурус;0;8;3
тужурка;0;8;3
т€гло;0;8;3
факторкольцо;0;8;3
фраппе;0;8;3
фуражир;0;8;3
циклоида;0;8;3
чресла;0;8;3
штоф;0;8;3
экзальтаци€;0;8;3
эндемик;0;8;3
€кобиан;0;8;3
акройога;1;8;3
гомункул;1;8;3
завгар;1;8;3
лут;1;8;3
миелофон;1;8;3
наукометрист;1;8;3
облой;1;8;3
полувзвод;1;8;3
снегоболотоход;1;8;3
хаб;1;8;3
хайлайтер;1;8;3
чучхе;1;8;3
юрисдикци€;1;8;3
антерприза;2;8;3
ахилл;2;8;3
кодла;2;8;3
конха;2;8;3
ортонормированность;2;8;3
тантал;2;8;3
шпалопропитка;2;8;3
эмотикон;2;8;3
акафист;0;8;3
альтераци€;0;8;3
астеник;0;8;3
бай;0;8;3
биндюжник;0;8;3
вербализаци€;0;8;3
каптерка;0;8;3
кардан;0;8;3
катаклизм;0;8;4
корд;0;8;3
кумач;0;8;3
модул€тор;0;8;3
несмышлЄныш;0;8;3
оторочка;0;8;3
перитонит;0;8;3
полиомиелит;0;8;3
пульпа;0;8;3
разглагольствование;0;8;3
рамбутан;0;8;3
серм€га;0;8;3
синтоизм;0;8;3
солипсизм;0;8;3
теократи€;0;8;3
траволатор;0;8;3
фотосфера;0;8;3
целеполагание;0;8;3
цикута;0;8;3
эссенци€;0;8;3
статор;1;8;3
биеннале;0;8;3
газават;0;8;3
деизм;0;8;3
ендова;0;8;3
канюк;0;8;3
капер;0;8;3
колымага;0;8;3
мамалыга;0;8;3
маниакальность;0;8;3
ментальность;0;8;3
нейролингвистика;0;8;3
нейтрино;0;8;3
облучок;0;8;3
оториноларинголог;0;8;3
пемза;0;8;3
ротозейство;0;8;3
свободомыслие;0;8;3
синапс;0;8;3
тавро;0;8;3
трассировка;0;8;3
хлыщ;0;8;3
дудук;1;8;3
морализаторство;1;8;3
огнестрел;1;8;3
аббатиса;0;8;3
антреприза;0;8;3
астени€;0;8;3
бухарец;0;8;3
взбалмошность;0;8;3
винторез;0;8;3
гибридизаци€;0;8;3
гортензи€;0;8;3
дифракци€;0;8;3
иносказательность;0;8;3
инфанта;0;8;3
кавалергард;0;8;3
казуист;0;8;3
каплун;0;8;3
лагман;0;8;3
мерило;0;8;3
недееспособность;0;8;3
нитрит;0;8;3
оратори€;0;8;3
осциллограф;0;8;3
паспарту;0;8;3
подворотничок;0;8;3
престидижитаци€;0;8;3
ремисси€;0;8;3
самоуничижение;0;8;3
сарацин;0;8;3
ситар;0;8;3
сульфид;0;8;3
тюр€;0;8;3
филигранность;0;8;3
хитон;0;8;3
хунта;0;8;3
шпулька;0;8;3
умлаут;1;8;3
фонон;1;8;3
чечил;2;8;3
арм€к;0;8;3
булими€;0;8;3
версификатор;0;8;3
гальванизаци€;0;8;3
гидрант;0;8;3
гидрохлорид;0;8;3
декалоги€;0;8;3
дрифт;0;8;3
желвак;0;8;3
задохлик;0;8;3
законотворчество;0;8;3
закорки;0;8;3
злопыхательство;0;8;3
иммуноглобулин;0;8;3
колчедан;0;8;3
компаративистика;0;8;3
метротрам;0;8;3
младореформатор;0;8;3
падишах;0;8;4
патч;0;8;3
подорлик;0;8;3
растаможка;0;8;3
родовспоможение;0;8;3
самоиндуктивность;0;8;3
свитшот;0;8;3
сЄгун;0;8;3
страстотерпец;0;8;3
фосген;0;8;3
фритюрница;0;8;3
хроматида;0;8;3
электроэнцефалографи€;0;8;3
эллин;0;8;3
доигровщик;1;8;3
контражур;1;8;3
рефакторинг;1;8;3
тред;2;8;3
шинус;2;8;3
аншлюс;0;8;3
архаизм;0;8;3
беспрецендентность;0;8;3
верхотура;0;8;3
гашетка;0;8;3
гуртовщик;0;8;3
декадентство;0;8;3
детерминизм;0;8;3
деурбанизаци€;0;8;3
дефибрилл€ци€;0;8;3
джезва;0;8;3
дискурс;0;8;3
заправила;0;8;3
зира;0;8;3
инфант;0;8;3
исступленность;0;8;3
ликбез;0;8;3
мерзопакость;0;8;3
метрдотель;0;8;3
моностих;0;8;3
наущение;0;8;3
обезличивание;0;8;3
патетика;0;8;3
патетичность;0;8;3
победит;0;8;3
полиуретан;0;8;3
разверстка;0;8;3
скаред;0;8;3
сметка;0;8;3
сорбент;0;8;3
соцлагерь;0;8;3
сунна;0;8;3
фаланстер;0;8;3
фарингит;0;8;3
фельетонист;0;8;3
чернорубашечник;0;8;3
экстраполирование;0;8;3
бархотка;1;8;3
жатка;1;8;3
зомбированность;1;8;3
кощунница;1;8;3
краундфандинг;1;8;3
небезразличие;1;8;3
отводка;1;8;3
пестун;1;8;3
портретирование;1;8;3
распашка;1;8;3
спотыкач;1;8;3
структурализм;1;8;3
шве€-мотористка;1;8;3
ветропрах;2;8;3
морок;2;8;3
остолоб;2;8;3
отроковица;2;8;3
траншеекопатель;2;8;3
устьице;2;8;3
эклетика;2;8;3
авантюрин;0;8;3
аскарида;0;8;3
басмач;0;8;3
беладонна;0;8;3
бензол;0;8;3
благочестивость;0;8;3
варенец;0;8;3
выщербина;0;8;3
гносеолог;0;8;3
гофрирование;0;8;3
дыхало;0;8;3
Єрничество;0;8;3
инфантери€;0;8;3
ландо;0;8;3
левкой;0;8;3
микросфера;0;8;3
многоголосие;0;8;3
невозмутимость;0;8;4
обмылок;0;8;3
оболванивание;0;8;3
олуша;0;8;3
персонализаци€;0;8;3
персонификаци€;0;8;3
поллиноз;0;8;3
пресвитер;0;8;3
приквел;0;8;3
регламентаци€;0;8;3
рейсфедер;0;8;3
реституци€;0;8;3
сбойка;0;8;3
сейсмостойкость;0;8;3
социофоб;0;8;3
сыроделие;0;8;3
терморегул€ци€;0;8;3
теснина;0;8;3
фал;0;8;3
фанфара;0;8;3
цифирь;0;8;3
черносливина;0;8;3
эмпирик;0;8;3
боестолкновение;1;8;3
изоморфизм;1;8;3
паронагнетатель;1;8;3
рекетир;1;8;3
хламиди€;1;8;3
абаканка;2;8;3
персеиды;2;8;3
транквиллизатор;2;8;3
финифить;2;8;3
хаммам;2;8;3
юбка-карандаш;2;8;3
аванпост;0;8;3
взбудораженность;0;8;3
внушаемость;0;8;3
дерюга;0;8;3
изограф;0;8;3
когерентность;0;8;3
колит;0;8;3
крюшон;0;8;3
лавсан;0;8;3
летучка;0;8;3
локаут;0;8;3
лузга;0;8;3
мосол;0;8;3
нивелирование;0;8;3
нуклеотид;0;8;3
олигофрени€;0;8;3
паникадило;0;8;3
пансперми€;0;8;3
пептид;0;8;3
прославление;0;8;3
ретровирус;0;8;3
ростер;0;8;3
смальта;0;8;3
стохастичность;0;8;3
тетрарх;0;8;3
фарисейство;0;8;3
форейтор;0;8;3
формаци€;0;8;3
шифон;0;8;3
элиминаци€;0;8;3
эрцгерцог;0;8;3
имплицитность;1;8;3
